,Train MAE,Train MSE,Val MAE,Val MSE
0,5.6373148853742325,33.61933127028317,5.317668865519545,30.136042145458227
1,5.575479806522967,32.950046751907834,5.319492205508765,30.176618140637487
2,5.501603557795579,32.14026005310701,5.303155559631749,29.989636536560244
3,5.441836580263196,31.491774884018202,5.29139412341986,29.970356264318546
4,5.374772533435411,30.76678131050321,5.078157670192269,28.0994344973587
5,5.308286074132385,30.033276290210424,5.009061429511493,27.5538519959886
6,5.239649819368827,29.324170168472836,4.935610462408898,26.905688216252884
7,5.1749449960885245,28.70234542709674,4.908430921214273,26.66098380681217
8,5.1017836991859715,27.93697741297715,4.892979337371565,26.19392282192826
9,5.023456218847605,27.274593094087518,4.848049155460107,25.92179794196578
10,4.98000289580909,26.740584912847083,4.83095005250107,25.494480508439704
11,4.894789387717369,26.02819876854959,4.818560177092538,25.31963009507343
12,4.840823022149943,25.48039208010718,4.841984245774325,25.712923731895103
13,4.769240711668435,24.883865396051494,4.7767909328568265,25.005629877148685
14,4.699203299133657,24.312458671972433,4.709262655977108,24.53285380549071
15,4.627717299600297,23.54960045773796,4.719674347815525,24.8358905054523
16,4.575352475589251,23.210739160002383,4.652747929592282,24.17268981873288
17,4.509495562155897,22.43147046650984,4.73058121676149,27.345999460419506
18,4.42738685336344,21.91005835875293,4.6323448152423365,25.211472195750847
19,4.361851970312498,21.38353229845136,4.596800051801665,24.67111028480956
20,4.292569335726984,20.782130684016074,4.53290828334616,24.183563587552225
21,4.215036061860621,20.218064819876624,4.521154916512254,25.357201746662945
22,4.168882747350783,19.86558090074469,4.4651007937989835,23.8865444550711
23,4.0881368948532195,19.11006914314066,4.46042736989983,25.39730101433753
24,4.018396699683429,18.558016786913086,4.333660127599493,22.939030677018785
25,3.958668470520689,18.07762803950329,4.335728556845718,23.68682499487112
26,3.892572589758741,17.48636619008092,4.3124810916456395,25.405869664145087
27,3.8195281138234014,17.01029248510278,4.156063970944373,21.752154763336666
28,3.7515413534505035,16.34184606350792,4.107787975505965,21.6512536843796
29,3.7053227358914014,15.97534156406009,3.9720083497350216,19.05017133728527
30,3.627420319491832,15.450742588618905,4.040961391823338,22.28944530785069
31,3.556558386798088,15.008274487042309,3.953458646208802,21.17683779735788
32,3.502760396152787,14.574202433385238,3.8276105878675977,19.1861817360416
33,3.4324935094382365,13.999961241814319,3.8705266594553107,22.67995178177471
34,3.3423218947265094,13.32384057928386,3.7867295553385114,21.50820247532082
35,3.2896066341768813,13.048888964811754,3.6318783191333415,17.861900902448326
36,3.2240554215715727,12.72192118775497,3.5255329886738576,16.494160652135164
37,3.152103050535268,12.154339311641278,3.4745422585817125,17.460117805827828
38,3.0778800799915063,11.565232058252947,3.2667095973538083,13.947872290348167
39,3.0058489057460758,11.0204446772649,3.366534193496232,17.657872105341973
40,2.9605698969873075,10.901510429520854,3.269458171389564,15.999661274079557
41,2.8892011875136867,10.545540216981996,3.225544447623624,15.901646399778999
42,2.818481401317983,10.112382827321445,3.0136278195323922,12.38279465444626
43,2.7380193739172025,9.576421392001532,2.9712351976627662,13.088204942932824
44,2.6728908295806857,9.244999708804745,2.931344301943652,12.737810176501283
45,2.650569313494351,9.223260568205177,2.7727501877506344,10.542732626717875
46,2.5801836427362352,8.810597231798576,2.597462257245531,9.018331778906873
47,2.4549185989460773,8.094380039503617,2.5195539258194777,8.715584538319584
48,2.3886293095782833,7.829670006951727,2.4647240242762614,8.5440690384902
49,2.3509251190786995,7.620839399290424,2.3713000109784224,7.902562450416673
50,2.3164036854217107,7.387307195671937,2.189659710780545,6.887507835837179
51,2.1998563944558907,6.847036979343128,2.17552444681234,6.91561746836945
52,2.1445927816555987,6.515743755746122,2.067664595985062,6.391322118835019
53,2.071452605353678,6.265066018728246,2.010805532089289,6.080719897366822
54,1.9892757266627485,5.927076760527155,1.9832654441799606,6.06865863123058
55,1.9597888368122454,5.78362412174717,2.0070085864323435,6.306743953046218
56,1.8863432663030473,5.390838765978007,1.8481061002669794,5.27208671275188
57,1.8369702048561973,5.243035401265277,1.8266227860936848,5.370050429572303
58,1.8004556245572387,5.146571789223642,1.8177610924374505,5.317119226575365
59,1.7466560504725426,4.853692757442159,1.737563731599986,4.765961865046764
60,1.6992908059338856,4.6655293756620875,1.7181313862067342,4.638254965223835
61,1.6220333263268987,4.413228538780734,1.5398216886769849,3.887868346978414
62,1.5869583433911183,4.114020660567562,1.5839442394754841,4.082345272246362
63,1.5443054684586743,4.04984121219871,1.4309007218587324,3.5135004031247306
64,1.5369231071347074,3.9920613937252747,1.555634414210988,3.922813541152759
65,1.5013406478891054,3.7682515414638593,1.5112247970772255,3.7631426982719485
66,1.4832467657258335,3.7520401656357274,1.4649814024466827,3.5618397726218394
67,1.462341048111195,3.6276323717966625,1.392945182120806,3.2726895657333293
68,1.386592659976119,3.350855762285251,1.384322577166815,3.252889184073697
69,1.3517612558905083,3.181916711575002,1.291620118399084,2.950677850835401
70,1.3192699684830569,2.992826437139556,1.314581943956062,2.983596017452936
71,1.3190289314199952,3.058134240560937,1.2015906222117434,2.601040939585957
72,1.2921214388972786,2.9602182914327684,1.2133023622951753,2.641287775957025
73,1.2494363301262637,2.790674716213683,1.1919585244425785,2.527934224224832
74,1.3082903995060082,2.9531646581520854,1.2379488817171675,2.6701578311920633
75,1.2214254107964106,2.6929554909799567,1.20562672700465,2.5124970367441657
76,1.2213744810350817,2.624737044680177,1.2188253820732333,2.5054735260489327
77,1.2474836398109335,2.6716808811204054,1.187081404083033,2.445857007579663
78,1.216926900679839,2.584365970626181,1.2146458201950137,2.4083872303003413
79,1.2086640563034305,2.4529354610412915,1.1508887482988412,2.241605284214454
80,1.2081457610419337,2.505581962175072,1.1639397355019496,2.2738708248077075
81,1.188791775969697,2.4052797021410175,1.2478877953091425,2.605264254449009
82,1.1790473899764968,2.355799713342301,1.2551081493781029,2.607971646592986
83,1.2116580800376602,2.423645568958865,1.134414569550016,2.1713709945958293
84,1.1526870631216082,2.2236189949397005,1.1854118876998965,2.244423980224107
85,1.2029322264405125,2.3973219702220763,1.2635146180224717,2.692295417262543
86,1.1697185446356202,2.2370655071120207,1.2900009444779628,2.8959430175322627
87,1.1312637345338348,2.104465408548975,1.3595440403526953,3.7115226103245824
88,1.1193464828033886,2.036460794816473,1.3303730189514305,3.222557525209308
89,1.1911005884524741,2.213629565674377,1.3116223962598978,2.940403000950077
90,1.143947539156621,2.083854239870962,1.2318321954970592,2.349544460099022
91,1.1598523540826315,2.089244927955584,1.2457212671970455,2.483287892983072
92,1.1324833794105655,2.0833850263086506,1.309968992028398,3.061933937350528
93,1.119196201717344,2.004736609042824,1.3173937189991105,2.9831829238528
94,1.1225563715731395,1.9811962771583638,1.4023388711266882,4.116534405162372
95,1.1399002909896048,2.0115074676688107,1.5524845578408093,6.64927090494695
96,1.1332341633917984,1.9330016112370105,1.43882827589825,4.450780413632635
97,1.1410556252478834,2.108857889726445,1.5634372171160305,6.924019105282334
98,1.17067442712345,2.1087404082524768,1.4001526948642238,3.6855275645701044
99,1.1467098514700578,2.0788324476981535,1.3269779919543174,3.076837491854141
