,Train MAE,Train MSE,Val MAE,Val MSE
0,5.456803717964097,31.69487348602414,5.220931261525859,29.08424692664822
1,5.4220994129803115,31.302919636073856,5.13311351755493,28.127515072223204
2,5.383760968415084,30.819392508867544,5.121839761490455,27.98332727715355
3,5.345909079359127,30.42683192938968,5.076545347774855,27.547234415681704
4,5.3092502942561355,29.97092373716918,5.033284604424388,27.11660801145086
5,5.271988171498439,29.627823558344037,5.042810304608819,27.294344482147086
6,5.234559442599808,29.16965567131984,4.946510741480657,26.44260478486146
7,5.19771205976679,28.855089760080727,4.972951690075696,26.831613500035104
8,5.159888429964151,28.499406355381975,5.007794654472931,27.22832914813312
9,5.125078209530221,28.221371618476017,4.973898010008661,26.921306769142774
10,5.0857013742533965,27.85396793079402,5.049777724604323,27.812367520043892
11,5.049759676098584,27.46303887506043,4.883951859186603,26.588404184054124
12,5.012889157029758,27.226960791741327,4.735793644742139,25.336820708928254
13,4.9757475965191205,26.82249723506954,4.610996300314245,24.43473350782197
14,4.9375685735478,26.698658411470365,4.840384412287934,26.15452464070974
15,4.902840208443396,26.28178514097654,4.649086340391785,24.852111839520802
16,4.863682389273916,25.970448488686827,4.6950749707864174,25.014701215681143
17,4.831206335397403,25.70759222540537,4.87372231387985,26.78323773879627
18,4.795562008546163,25.444235166579585,4.555176357598002,24.349103051820318
19,4.759654399307457,25.39877700432941,4.583193712676326,24.42756794690849
20,4.723793695730776,24.88809148434688,4.793497899000152,26.24606993844511
21,4.691803027485671,24.82422041075504,4.599382692908773,25.176837587031567
22,4.653721151797419,24.37417689154516,4.72110847380677,26.25319243016462
23,4.613900012568214,24.248771150551462,4.483060465019609,24.414186942711005
24,4.582167517768735,24.21673868272443,4.446336549303484,24.274638722120446
25,4.544458096558369,23.856094303911114,4.432599867240007,24.322680966392205
26,4.508863384875764,23.449676941058826,4.434034500468934,24.474570720890007
27,4.476346853301583,23.38216908268217,4.36149848805714,23.37611154778787
28,4.441179618607653,22.96408352102208,4.259648655569763,22.81190558345682
29,4.398336048328331,22.833302881598584,4.133826427439772,22.272383304803135
30,4.36062556783652,22.11229783119033,4.365570281457569,24.21181861388792
31,4.359210268857732,22.691162917090086,4.380739287637248,24.18193378177901
32,4.3046247209200965,22.08125583322194,4.1818319870105585,22.540134841206616
33,4.28575905143653,21.653361412694363,4.164362999334329,22.401095013614917
34,4.230762432544787,21.205855741177544,4.49038898079037,24.994433976747153
35,4.2017789848656175,21.039088447078317,4.154288062683514,22.444120545777267
36,4.188940557808457,20.937330136616794,4.395025377799915,24.36124808453168
37,4.139088239462591,20.52394071038886,4.317285222905978,23.937089356378618
38,4.123881107357258,20.55968722659477,4.268108814149114,23.747547338418414
39,4.09146975221282,20.350850061460587,4.284559552679559,23.311430218218074
40,4.030809901270654,19.64704102502561,4.379153293577659,24.416000810898595
41,4.007167350391185,19.7529840167456,4.2991869692130615,23.599072761689836
