,Train MAE,Train MSE,Val MAE,Val MSE
0,0.7037850473677334,0.7966932425298344,0.5719573582208267,0.4762291986089782
1,0.5741152888491317,0.4970850293486725,0.4375491868526365,0.31596086693192565
2,0.48299104712715485,0.3774803664360679,0.4469388876603525,0.32012984324138555
3,0.42061887861799085,0.28442309597663895,0.3825593170735595,0.21680258390566925
4,0.3887243671524536,0.24594434720309166,0.47090146624914403,0.34628771058458174
5,0.42545605311849116,0.2796392982827427,0.38427241042041715,0.20482085144009565
6,0.3585797991295516,0.20339423717294247,0.3627681674932273,0.21636202117217798
7,0.38158911077721475,0.21905006682737702,0.3663774394890913,0.2080230504413603
8,0.32897906099719953,0.17286700568062235,0.41106078373947896,0.2788871243888133
9,0.36219234404045086,0.20262635038869098,0.3867805367414102,0.2251204728710326
10,0.3123626316409985,0.153537802851247,0.3360261367428884,0.17944197896121572
11,0.26122462040774147,0.11175560387725748,0.45583305095593485,0.29285195902143984
12,0.3219190264807145,0.16541551303598506,0.3288726797758237,0.15938638718719297
13,0.27710546719109136,0.12294246114584982,0.3135192424320577,0.15091506419716347
14,0.27928230120198244,0.11886158035398166,0.3628967133534344,0.2029740807175938
15,0.2897438779774969,0.13589103045387838,0.4083976857590839,0.2815321834941417
16,0.28732019689248356,0.12720584662792145,0.4120922546231888,0.2862783642552423
17,0.2488388705554716,0.09572939832748571,0.32253090774045334,0.1542310805922844
18,0.2385974585070605,0.09294507121750073,0.3276329530663367,0.15685879787738707
19,0.2361123877750769,0.09049604419675113,0.3151229381746965,0.14540669728877215
20,0.24782589724789952,0.10237992219635397,0.3156445032205642,0.15397110028546332
21,0.24266611901846655,0.10270859850501256,0.3239185944453243,0.14582382133357524
22,0.2129568432552541,0.0696596100340696,0.33650120211517737,0.16364486067100695
23,0.2267917511039436,0.0788184394978958,0.3929491739623777,0.25304693722243476
24,0.21030786639831123,0.07229420928402641,0.33046217113913445,0.16394853548870839
25,0.18983651653307923,0.05962997706310654,0.3123439572259882,0.14293588666801404
26,0.17714224828281736,0.052769746090290046,0.31859698818062776,0.144465700802663
27,0.17372854459059703,0.04534218750188317,0.3186680431497796,0.14554414544230754
28,0.1729345756391117,0.05048291802143615,0.32817907136681984,0.15736826146717717
29,0.1900723613605594,0.05528564804184214,0.3279135062706158,0.15592278658536662
30,0.17421975922491104,0.04864392230828903,0.3283634879558022,0.15313698550837349
31,0.16807663999189484,0.04839285123381663,0.31856377655016377,0.1457900787289237
32,0.17348965274131817,0.04507476780913994,0.31622870463909286,0.14393883852194353
33,0.1949166221200335,0.05906642874954193,0.3246531864650474,0.15073317274850212
34,0.20595574429811,0.06443598010078053,0.3296602769517184,0.15408133127737303
35,0.2024522629923806,0.06684374696523818,0.3263532761508955,0.15734375855505495
36,0.1540978907363644,0.04013020540109266,0.3308654958737266,0.15564506046909032
37,0.1808001870163424,0.04929670643338428,0.3235841999191379,0.1481590988867879
38,0.17111257892403736,0.045232581748953005,0.32883562176567216,0.15333598408979068
39,0.18996064797746526,0.06455976722059752,0.33004555270578,0.158564957565764
40,0.1987906960406057,0.0603978850327046,0.32876227987585727,0.15266019057333718
41,0.17207273656024696,0.05143517495415252,0.3252467892572382,0.1508056839415391
42,0.18715942566216237,0.05321727753118158,0.32022393713504693,0.14618215686601957
43,0.16974792437122177,0.044456285315879154,0.32863021332256803,0.1550670798939355
44,0.1597535931298145,0.042069490290229127,0.31941492220778983,0.1445689582207507
45,0.1805079559849928,0.053553349559489385,0.3207740251505166,0.14606389851150486
46,0.1561638121487605,0.04294012221460409,0.3227566273566601,0.14663360589200006
47,0.17758748325327273,0.05220558804157248,0.32675629097454556,0.15272507789893303
48,0.17910400894525805,0.050102924016147674,0.32050904674170316,0.14599056481902276
49,0.16176077126853777,0.04376084031561031,0.3202948168111723,0.14620985549084564
50,0.17962982204213407,0.04877576406233665,0.32599928597659855,0.15011294863846314
51,0.14419382332621694,0.03422366814787943,0.3164004227168785,0.14264268764764562
52,0.14947759662876772,0.03749096068265652,0.3214711536246366,0.1484755732883957
53,0.18909221443100513,0.05261874132435815,0.3203722031470654,0.14495292168894128
54,0.1759781159116618,0.05196474881201142,0.3250111970220198,0.14861707325494516
55,0.1726264826482385,0.04945986992961834,0.32621904288328135,0.15286421078700074
56,0.1906332153637169,0.054249281286652656,0.3205143829829918,0.145938145815857
57,0.1736662399501428,0.04704376043778021,0.31781687183020413,0.1450921767729737
58,0.1508586227386723,0.03516357981454703,0.32525060395450384,0.1513797788177887
59,0.16379526975853953,0.042287574562365565,0.3200941550652338,0.14647787478638977
60,0.17908854911489694,0.05162379695136099,0.3174650180260493,0.14294648479361927
61,0.17838127280756336,0.04869893696823349,0.3264587445878268,0.1537472463469093
62,0.1694608173813431,0.044380410763234505,0.3200039721539679,0.14506310162924757
63,0.18761856499738963,0.061320835372561874,0.3194130365335733,0.1453348665442812
64,0.16191546776672064,0.043429130360199866,0.3314625503637903,0.15751531758536805
65,0.16119351649953342,0.038867367148677674,0.3205428805055193,0.14785244690822164
66,0.1790708737582,0.04793242951255735,0.322796960329071,0.14915558928532477
67,0.16839615900761704,0.043259614852732324,0.3228653158845476,0.1488096505375253
68,0.15265748471333862,0.037275884501493536,0.3204359302658175,0.14807361351294387
69,0.1873021007945337,0.05443368064237483,0.31917593663022503,0.1460669045776956
70,0.16144372587754233,0.04127620895434273,0.32192609095262836,0.14875737007528442
71,0.1780599749863599,0.0517788363132511,0.32055208779755584,0.146751702727555
